code	lc	product_name_cs	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_pt	generic_name_en	generic_name_es	generic_name_fr	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_cs	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_pt	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	fiber_prepared_value	fiber_prepared_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	arachidic-acid_value	arachidic-acid_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	alpha-linolenic-acid_value	alpha-linolenic-acid_unit	arachidonic-acid_value	arachidonic-acid_unit	trans-fat_value	trans-fat_unit	trans-fat_prepared_value	trans-fat_prepared_unit	cholesterol_value	cholesterol_unit	cholesterol_prepared_value	cholesterol_prepared_unit	added-sugars_value	added-sugars_unit	added-sugars_prepared_value	added-sugars_prepared_unit	polyols_value	polyols_unit	soluble-fiber_value	soluble-fiber_unit	vitamin-a_value	vitamin-a_unit	vitamin-a_prepared_value	vitamin-a_prepared_unit	vitamin-d_value	vitamin-d_unit	vitamin-d_prepared_value	vitamin-d_prepared_unit	vitamin-e_value	vitamin-e_unit	vitamin-c_value	vitamin-c_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b9_value	vitamin-b9_unit	folates_value	folates_unit	vitamin-b12_value	vitamin-b12_unit	pantothenic-acid_value	pantothenic-acid_unit	potassium_value	potassium_unit	potassium_prepared_value	potassium_prepared_unit	calcium_value	calcium_unit	calcium_prepared_value	calcium_prepared_unit	iron_value	iron_unit	iron_prepared_value	iron_prepared_unit	cocoa_value	cocoa_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	packaging_4_number_of_units	packaging_4_shape	packaging_4_material	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
0044000051761	en			Oreo Thins Bites Fudge Dipped Original				sandwich cookies.			6 oz (170 g)	9 cookies 31 g	Plastic, Pouch flask	en:plastic,en:pouch-flask	Oreo,Nabisco	oreo,nabisco	Mondelez Int. US (0074819091009)	Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits, Filled biscuits, Milk chocolate biscuits, Chocolate sandwich cookies	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:chocolate-biscuits,en:filled-biscuits,en:milk-chocolate-biscuits,en:chocolate-sandwich-cookies	Kosher, Orthodox Union Kosher	en:kosher,en:orthodox-union-kosher	Bolivia, United States	en:bolivia,en:united-states			0		United States	en:united-states		Hanover,New Jersey,Estados Unidos	hanover,new-jersey,estados-unidos	080503010029	080503010029			SUGAR, UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID), PALM OIL, PALM KERNEL OIL, CANOLA OIL, COCOA PROCESSED WITH ALKALI, DEXTROSE, HIGH FRUCTOSE CORN SYRUP, NONFAT MILK, COCOA, SALT, SOY LECITHIN, BAKING SODA, CHOCOLATE, ARTIFICIAL FLAVOR, NATURAL FLAVOR.				Gluten, Milk, Soybeans	en:gluten,en:milk,en:soybeans				serving	100g			150	kcal			8	g			4.5	g			21	g			15	g			1	g			1	g			200	mg			80	mg					150	kcal													0	g			0	mg			14	g											0	µg																							70	mg			10	mg			1.2	mg					1	en:pouch-flask	en:plastic														https://www.oreo.com/	en:biscuits-and-cakes	en:sugary-snacks,en:biscuits-and-cakes	4	en:4-ultra-processed-food-and-drink-products	e	25	d	37		24225	1	-10	1	0	-10	2018-05-10T00:00:00Z	Biscuits/Cookies	GDSN	771144	2018-05-10T00:00:00Z	2020-02-27T00:00:00Z	Databases, database-usda
0070970000195	en			Marshmallow Peeps							1.5 oz	42 g			Peeps	peeps		Snacks, Sweet snacks, Confectioneries, Candies, Marshmallows	en:snacks,en:sweet-snacks,en:confectioneries,en:candies,en:marshmallows	No gluten	en:no-gluten	United States	en:united-states			0											SUGAR, CORN SYRUP, GELATIN, CONTAINS LESS THAN 0.5% OF THE FOLLOWING: POTASSIUM SORBATE, NATURAL FLAVORS, BLUE #1, CARNAUBA WAX.				Gelatin	en:gelatin				serving	100g			140	kcal			0	g			0	g			34	g			30	g			0	g			1	g			0	g			0	g			0	% vol	140	kcal													0	g			0	mg			30	g											0	µg																											0	% DV			0	% DV																						en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	14	b	68	1	31050	-5	-15	1	0								App - yuka, Apps, App - InFood
0044000029524	en			Oreo Double Stuf				chocolate sandwich cookies.			4 oz (113 g)	2 cookies 29 g	Plastic, Bag	en:plastic,en:bag	Oreo,Nabisco	oreo,nabisco	Mondelez Int. US (0074819091009)	Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits, Filled biscuits, Chocolate sandwich cookies	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:chocolate-biscuits,en:filled-biscuits,en:chocolate-sandwich-cookies	Kosher, Orthodox Union Kosher	en:kosher,en:orthodox-union-kosher	Bolivia, United States	en:bolivia,en:united-states			0		United States	en:united-states		Hanover,New Jersey,Estados Unidos	hanover,new-jersey,estados-unidos	080503010029	080503010029			SUGAR, UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID), PALM OIL, CANOLA OIL, COCOA PROCESSED WITH ALKALI, HIGH FRUCTOSE CORN SYRUP, LEAVENING (BAKING SODA, CALCIUM PHOSPHATE), SALT, SOY LECITHIN, CHOCOLATE, ARTIFICIAL FLAVOR.				Gluten, Soybeans	en:gluten,en:soybeans				serving	100g			140	kcal			7	g			2	g			21	g			13	g			0	g			1	g			187.5	mg			75	mg					140	kcal													0	g			0	mg			13	g							0	% DV			0	% DV					0	% DV																	30	mg			10	mg			0.9	mg					1	en:bag	en:plastic														https://www.oreo.com/	en:biscuits-and-cakes	en:sugary-snacks,en:biscuits-and-cakes	4	en:4-ultra-processed-food-and-drink-products	e	23	d	37		24225	1	-10	1	0	-10	2018-05-21T00:00:00Z	Biscuits/Cookies	GDSN	768384	2018-02-07T00:00:00Z	2020-02-27T00:00:00Z	Databases, database-usda, App - InFood, Apps, App - Yuka
0040000524311	en			Snickers				single bar chocolate candy.			48 x 1.86 oz (89.28 oz) / 48 x 52.7 g (2529.6 g)	1 bar 1.86 oz / 52.7 g			Snickers	snickers	Mars Chocolate North America LLC	Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Chocolates, Milk chocolates, Bars covered with chocolate, Caramel chocolate bars, Flavoured chocolates, Flavoured milk chocolates	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:bars,en:chocolate-candies,en:chocolates,en:milk-chocolates,en:bars-covered-with-chocolate,en:caramel-chocolate-bars,en:flavoured-chocolates,en:flavoured-milk-chocolates	Kosher, Contains GMOs, Orthodox Union Kosher	en:kosher,en:contains-gmos,en:orthodox-union-kosher	Bolivia, United States	en:bolivia,en:united-states			0		United States	en:united-states		Estados Unidos	estados-unidos	050503190015	050503190015			MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, LACTOSE, MILKFAT, SOY LECITHIN), PEANUTS, CORN SYRUP, SUGAR, SKIM MILK, LACTOSE, SALT, EGG WHITES, ARTIFICIAL FLAVOR.				Eggs, Milk, Peanuts, Soybeans	en:eggs,en:milk,en:peanuts,en:soybeans	Nuts	en:nuts		serving	100g			250	kcal			12	g			4.5	g			32	g			28	g			1	g			4	g			312.5	mg			125	mg					250	kcal													0	g			5	mg			26	g											0	µg																							150	mg			40	mg			0	mg					1	en:box	en:cardboard	en:recycle		48	en:individual-bag	en:plastic									https://www.snickers.com/products/chocolate/snickers-singles-size-chocolate-candy-bars-186-oz-bars	en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	24	d	28		31004	1	-11	1	0		2018-06-14T00:00:00Z	Candy	LI	653320	2018-06-14T00:00:00Z	2019-12-06T00:00:00Z	Databases, database-usda, App - yuka, Apps
0016000813311	en			Supreme Chocolate Chunk Brownie Mix				brownie mix with cig chunks of real sweet chocolate.			18 oz (1 lb 2 oz) 510 g	1/16 package 32 g			Betty Crocker	betty-crocker	GENERAL MILLS SALES INC.	Snacks, Sweet snacks, Biscuits and cakes, Cakes, Cooking helpers, Dessert mixes, Pastry helpers, Baking Mixes, Cake mixes	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:baking-mixes,en:cake-mixes	Kosher, Orthodox Union Kosher	en:kosher,en:orthodox-union-kosher	Bolivia, United States	en:bolivia,en:united-states			0		United States	en:united-states		Minneapolis,Minnesota,Estados Unidos	minneapolis,minnesota,estados-unidos	080503010029	080503010029			Sugar, Enriched Flour Bleached (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), Chocolate Chunks (sugar, chocolate liquor, cocoa butter, soy lecithin, natural flavor), Cocoa Processed with Alkali, Corn Syrup, Palm Oil 2%, Corn Starch, Salt, Carob Powder, Artificial Flavor.				Gluten, Soybeans	en:gluten,en:soybeans	Milk	en:milk		serving	serving			130	kcal			2.5	g			1.5	g			25	g			18	g			1	g			1	g			225	mg			90	mg					130	kcal													0	g			0	mg			18	g																																											1.1	mg					1	en:box	en:cardboard	en:recycle		1	en:bag	en:plastic	en:recycle								https://www.bettycrocker.com/products/betty-crocker-brownies-and-dessert-bars/chocolate-chunk-brownie	en:biscuits-and-cakes	en:sugary-snacks,en:biscuits-and-cakes	4	en:4-ultra-processed-food-and-drink-products	unknown		unknown				1	-11	1	0	-10	2019-03-28T00:00:00Z	Baking/Cooking Mixes/Supplies	GDSN	758364	2019-03-28T00:00:00Z	2020-02-27T00:00:00Z	Databases, database-usda, App - yuka, Apps
0016000477353	en			Supreme Triple Chunk Brownie Mix				brownie mix with chocolate chunks and chips.			17.8 oz (1 lb 1.8 oz) 504 g	1/16 package 32 g			Betty Crocker	betty-crocker	GENERAL MILLS SALES INC.	Snacks, Sweet snacks, Biscuits and cakes, Cakes, Cooking helpers, Dessert mixes, Pastry helpers, Baking Mixes, Cake mixes	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:baking-mixes,en:cake-mixes	Kosher, Orthodox Union Kosher	en:kosher,en:orthodox-union-kosher	Bolivia, United States	en:bolivia,en:united-states			0		United States	en:united-states		Minneapolis,Minnesota,Estados Unidos	minneapolis,minnesota,estados-unidos	080503010029	080503010029			Sugar, Enriched Flour Bleached (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), Chocolate Chips And Chunks (sugar, chocolate liquor, cocoa butter, butterfat, soy lecithin, artificial flavor), Chocolate Chips (sugar, chocolate liquor, cocoa butter, soy lecithin, natural flavor), Cocoa Processed With Alkali, Corn Syrup. Palm Oil 2%, Corn Starch, Salt, Carob Powder, Artificial Flavor.				Gluten, Soybeans	en:gluten,en:soybeans				serving	serving			130	kcal			2.5	g			1.5	g			26	g			18	g			1	g			1	g			212.5	mg			85	mg					130	kcal													0	g			0	mg			18	g																																											1.6	mg					1	en:box	en:recycled-cardboard	en:recycle		1	en:bag	en:plastic									https://www.bettycrocker.com/products/betty-crocker-brownies-and-dessert-bars/triple-chunk-brownie	en:biscuits-and-cakes	en:sugary-snacks,en:biscuits-and-cakes	4	en:4-ultra-processed-food-and-drink-products	unknown		unknown				1	-10	1	0	-10	2018-12-13T00:00:00Z	Baking/Cooking Mixes/Supplies	GDSN	758750	2018-12-08T00:00:00Z	2020-02-27T00:00:00Z	Databases, database-usda
0041512087806	en			Pancake & Waffle Syrup							710ml	0.25 cup (60 ml)	Pet-bottle, Pp-cap	en:pet-bottle,en:pp-cap	First Street	first-street	FIRST STREET	Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Syrups, Breads, Honeys, Simple syrups	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:syrups,en:breads,en:honeys,en:simple-syrups			United States	en:united-states			0											Corn syrup, high fructose corn syrup, water, less than 2%: sugar, natural and artificial flavors, salt, potassium sorbate and sodium benzoate (preservatives), cellulose gum, caramel color, citric acid.									serving	100g	0	kJ	200	kcal			0	g			0	g			50	g			25	g			0	g			0	g			100	mg			40	mg					0	kJ													0	g			0	g			25	g																																			0	g			0	g			0	g						en:bottle	en:pet-1-polyethylene-terephthalate				en:bottle-cap	en:pp-5-polypropylene										en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	c	9	a	81		31008	-5	-6	0	0		2019-01-05T00:00:00Z	Syrups & Molasses	LI	668652	2019-01-05T00:00:00Z	2019-12-06T00:00:00Z	Databases, database-usda, App - yuka, Apps, App - Horizon, App - smoothie-openfoodfacts
0842798104269	en			Marshmallows								5 PIECES (30 g)					FREEDOM'S CHOICE	Snacks, Sweet snacks, Confectioneries, Candies, Marshmallows	en:snacks,en:sweet-snacks,en:confectioneries,en:candies,en:marshmallows			United States	en:united-states			0											Corn syrup, sugar, water, modified corn starch, gelatin, contains 2% or less of: natural and artificial flavor tetrasodium pyrophosphate, blue 1.				Gelatin	en:gelatin				serving	100g			90	kcal			0	g			0	g			23	g			19	g			0	g			1	g			62.5	mg			25	mg					90	kcal													0	g			0	mg			19	g																																			0	mg			0	mg			0	mg																						en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	13	b	68	1	31050	-5	-15	1	0		2019-03-18T00:00:00Z	Candy	LI	690530	2019-03-18T00:00:00Z	2019-12-06T00:00:00Z	Databases, database-usda, App - Yuka, Apps
0018894214694	en			Dark chocolate blueberry acai							2.75 oz, 78 g	11 pieces (30 g)			Big Y	big-y	Big Y Foods, Inc.	Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bonbons, Fruit confectioneries, Chocolate covered fruits	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolate-candies,en:bonbons,en:fruit-confectioneries,en:chocolate-covered-fruits			United States	en:united-states	Big Y	big-y	0											dark chocolate (sugar, unsweetened chocolate, cocoa butter, soy lecithin [an emulsifier], salt, natural vanilla flavor), blueberry-acai granule (apple juice, apple puree, sugar, glucose syrup, rice flour, blueberry juice, blueberry puree, acai juice, natural flavor, cocoa butter, pectin (gelling agent), elderberry juice concentrate, lemon juice concentrate, tripotassium citrate (acid regulator)), water, corn syrup, sugar, gum arabic, potassium sorbate [preservative], citric acid, confectioner's glaze, vegetable oil				Soybeans	en:soybeans	Eggs, Gluten, Milk, Nuts, Peanuts	en:eggs,en:gluten,en:milk,en:nuts,en:peanuts		serving	100g			140	kcal			6	g			3.5	g			21	g			17	g			1	g			1	g			0	mg			0	mg					140	kcal													0	g			0	mg			16	g											0	µg																							80	mg			0	mg			0.8	mg					1	en:bag	en:plastic															en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	e	22	unknown				-5	-10	1	0		2019-09-24T00:00:00Z	Popcorn, Peanuts, Seeds & Related Snacks	LI	737900	2019-09-24T00:00:00Z	2019-12-06T00:00:00Z	Databases, database-usda
0600699003261	en			Jet puffed s'moremallows marshmallows							21 oz	33 g			Kraft,Heinz	kraft,heinz		Snacks, Sweet snacks, Confectioneries, Candies	en:snacks,en:sweet-snacks,en:confectioneries,en:candies			United States	en:united-states			0											corn syrup, sugar, dextrose, water, modified cornstarch, gelain contains less than 2% óf tetrasodium pyrophosphate (whipping aid), natural and artificial flavor, blue 1t									serving	100g			110	kcal			0	g			0	g			27	g			20	g							1	g			62.5	mg			25	mg					110	kcal																					20	g																																																																		en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	14	c	42	1	31003	-5	-15	1	0								App - yuka, Apps, App - InFood
4099100025361	en			Chocolate Flavored Syrup							580 g	40 g			Aldi	aldi		Condiments, Sauces, Dessert sauces, Chocolate sauce	en:condiments,en:sauces,en:dessert-sauces,en:chocolate-sauce			United States	en:united-states	Aldi	aldi	0											"high fructose corn syrup, corn syrup, water, cocoa (processed with alkali)*, sugar, contains 2% or less of: potassium sorbate (preservative), salt, mono - and diglycerides*, xanthan gum, polysorbate 60 (án emulsifier), vanillin (an artificial flavor), ,quot,adds a negligible amount of fat, trans fat 0g cholest, omg 0% sodiuni 15mg 100 vit, d 0% • calcium 0% • iron 6% • potas,  2% dist, , sold exclusi̇vely by : aldi, batavia, il 60510 00240 empty before recycling aldi twice 些nice guarantee plastic bottle v item replaced o money refunded refrigerate after opening 4099100025361 l414it7961i 11005-e 030t 6*13928"									100g	100g			250	kcal			0	g			0	g			62.5	g			45	g			0	g			2.5	g			0	g			0	g					250	kcal																					45	g																																																																		en:dressings-and-sauces	en:fats-and-sauces,en:dressings-and-sauces	4	en:4-ultra-processed-food-and-drink-products	d	12	c	45	1	11300	-5	-15	1	0								App - yuka, Apps, App - InFood
0034000431687	en			Miniature Cups		Miniature peanut butter cups		milk chocolate & peanut butter cups.			38 oz (2 lb 6 oz) 1.07 kg	3 pieces 26 g			Reese's	reese-s		Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Specific products, Chocolate candies, Products for specific diets, Chocolates, Products without gluten, Milk chocolates, Filled chocolates, Filled milk chocolates, Peanut butter cups	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:specific-products,en:chocolate-candies,en:products-for-specific-diets,en:chocolates,en:products-without-gluten,en:milk-chocolates,en:filled-chocolates,en:filled-milk-chocolates,en:peanut-butter-cups	No gluten, Kosher, Orthodox Union Kosher	en:no-gluten,en:kosher,en:orthodox-union-kosher	Bolivia, United States, Venezuela	en:bolivia,en:united-states,en:venezuela			0		United States	en:united-states		Hershey,Pennsylvania,Estados Unidos	hershey,pennsylvania,estados-unidos	050503190015	050503190015			MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHIN (SOY), PGPR), PEANUTS, SUGAR, DEXTROSE, SALT, TBHQ, CITRIC ACID.				Milk, Peanuts, Soybeans	en:milk,en:peanuts,en:soybeans				serving	100g			130	kcal			7	g			3	g			15	g			14	g			1	g			3	g			200	mg			80	mg					130	kcal													0	g			5	mg			13	g											0	% DV																							2	% DV			2	% DV			4	% DV					1	en:jar	en:plastic			123	en:wrapper	en:aluminium		125	en:label	en:paper		1	en:lid	en:plastic	https://www.hersheyland.com/	en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	25	d	24		31079	1	-15	1	0								App - yuka, Apps
0078742242019	en			Mini Marshmallows	Mini Marshmellows						16 oz	30 g			Great Value	great-value		Snacks, Sweet snacks, Confectioneries, Candies, Marshmallows	en:snacks,en:sweet-snacks,en:confectioneries,en:candies,en:marshmallows			United States	en:united-states	Walmart	walmart	0											CORN SYRUP, SUGAR, MODIFIED CORNSTARCH, GELATIN, WATER, DEXTROSE, NATURAL AND ARTIFICIAL FLAVOR, TETRASODIUM PYROPHOSPHATE.	"CORN SYRUP, SUGAR, MODIFIED CORNSTARCH, GELATIN, WATER, DEXTROSE, NATURAL AND ARTIFICIAL FLAVOR, TETRASÓDIUM PYROPHOSPHATE,"			Gelatin	en:gelatin				serving	100g			90	kcal			0	g			0	g			24	g			17	g			0	g			1	g			37.5	mg			15	mg					90	kcal													0	g			0	mg			17	g											0	% DV																							0	mg			0	% DV			0	% DV																						en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	13	b	68	1	31050	-5	-15	1	0								App - yuka, Apps, App - InFood
0051500555385	en			Chocolate Fudge Brownie Mix							18.4 oz (1 lb 2.4 oz) 521 g	1/18 package 29 g			Pillsbury	pillsbury		Snacks, Sweet snacks, Biscuits and cakes, Cakes, Cooking helpers, Dessert mixes, Pastry helpers, Baking Mixes, Cake mixes	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:baking-mixes,en:cake-mixes	Kosher, Orthodox Union Kosher	en:kosher,en:orthodox-union-kosher	Bolivia, United States	en:bolivia,en:united-states			0		United States	en:united-states		Miami,Florida,Estados Unidos	miami,florida,estados-unidos	080503190061	080503190061			SUGAR, ENRICHED BLEACHED FLOUR (WHEAT FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), COCOA PROCESSED WITH ALKALI, CANOLA OIL 2%, CORN STARCH, SALT, BAKING SODA, NATURAL AND ARTIFICIAL FLAVOR.				Gluten	en:gluten	Milk, Soybeans	en:milk,en:soybeans		serving	100g			110	kcal			0.5	g			0	g			25	g			18	g							1	g			200	mg			80	mg					110	kcal													0	g							17	g																																			98	mg							1	mg					1	en:box	en:cardboard	en:recycle		1	en:bag	en:plastic									https://www.pillsburybaking.com/products/classic-brownies/chocolate-fudge	en:biscuits-and-cakes	en:sugary-snacks,en:biscuits-and-cakes	4	en:4-ultra-processed-food-and-drink-products	unknown		unknown				1	-11	1	0								App - yuka, Apps, App - InFood
0719283449252	en			Brownie Platter							21 oz	40 g			Meijer	meijer		Desserts	en:desserts			United States	en:united-states			0											"FUDGE ICED WITH FALL DRIZZLE (BROWNIE BASE (SUGAR, BLEACHED ENRICHED FLOUR (L MONONITRATE, RIBOFLAVIN, FOLIC ACID], PALM OIL, CORN SYRUP SOLIDS, SOYBEAN OIL, ARTIFICIAL FLAVOR, CARAMEL, FLOUR, EGG WHITES, LEAVENING [BAKING SODA, SODIUM ALUMINUM PHOSPHATE, SOY LECITHIN), WATER, CORN SYRUP, FUDGE ICING (SUGAR, VEGETABLE OIL, COTTONSEED OIL], WATER, HIGH FRUCTOSE CORN SYRUP, CORN SYRUP ALKALI], SOYBEAN OIL, POLYSORBATE 60, SALT, SOY LECITHIN, POTASSIUM SORBATE [PRESERVATE], ARTIFICIAL FLAVOR), WHITE ICING (SUGAR, WATER, CORN SYRUP, PALM C CANOLA OIL, HYDROGENATED COTTONSEED DIGLYCERIDES, NATURAL AND ARTIFICIAL FLAVOR, POLYSORBATE 60, PRE SORBIC ACID], SALT, SOY LECITHIN, SOYBEAN OIL, TITANIUM DIOXIDE [CO FRUCTOSE CORN SYRUP, GLYCERINE, YELLOW 5, SUGAR, MODIFIED FOOD STARCH, BENZOATE AND POTASSIUM SORBATE [PRESERVATIVES], XANTHAN GUM, HIGH FRUCTOSE CORN SYRUP, GLYCERINE, YELLOW 6, SUGAR, MODIFIED POTASSIUM SORBATE AND SODIUM BENZOATE [PRESERVATIVES], CITRIC ACID), 
WHITE ICED WITH FALL QUINS (BROWNIE BASE (SUGAR, BLEACHED ENRICHED FLOUR WHE MONONITRATE, RIBOFLAVIN, FOLIC ACID], PALM OIL, CORN SYRUP SOLIDS. SOYBEAN OIL, ARTIFICIAL FLAVOR, CARAMEL CC FLOUR, EGG WHITES, LEAVENING [BAKING SODA, SODIUM ALUMINUM PHOSPHATE, SOY LECITHIN), WHITE ICING (SUGAR, WATER, CORN SYRUP, PALM OIL, HIGH OIL, HYDROGENATED COTTONSEED OIL, INVERT NATURAL AND ARTIFICIAL FLAVOR, POLYSORBATE 60, PRESERVATIVES (SODI SOY LECITHIN, SOYBEAN OIL, TITANIUM DIOXIDE [COLOR]), WATER, MINI FALL VEGETABLE OIL [PALM, PALM KERNEL], GUM ARABIC, CELLULOSE GUM, CONFECTIONER'S GLAZE, RED 40, YELLOW 6, SOY LECITHIN, RED 3, YELLOW 5, ARTIFICIAL FLAVOR, BLUE)"				Eggs, Gluten, Milk, Soybeans	en:eggs,en:gluten,en:milk,en:soybeans	Nuts	en:nuts		serving	100g			150	kcal			4.5	g			1.5	g			26	g			17	g			1	g			1	g			262.5	mg			105	mg					150	kcal													0	g			0	mg			17	g											0	µg																							79	mg			6	mg			1	mg																								4	en:4-ultra-processed-food-and-drink-products	d	16	unknown		1		-5	-15	1	0	-10							App - InFood, Apps
0405722218052	en			Gluten Free Yellow Cake Mix							18 oz, 510g	1/12 package, 43g			Krusteaz	krusteaz		Snacks, Sweet snacks, Biscuits and cakes, Cakes, Cooking helpers, Dessert mixes, Pastry helpers, Baking Mixes, Cake mixes	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:baking-mixes,en:cake-mixes	No gluten, No artificial flavors	en:no-gluten,en:no-artificial-flavors	United States	en:united-states			0																				serving	100g			170	kcal			1	g			0	g			37	g			20	g			1	g			2	g			675	mg			270	mg					170	kcal													0	g			0	mg			20	g											0	µg																																																						en:biscuits-and-cakes	en:sugary-snacks,en:biscuits-and-cakes		unknown	unknown		unknown		1		-5	-15	1	0								App - yuka, Apps
